title,link,address,description,price,price_weekly,date,seller,image,bed,type,lat_lon,lat,lon,sq_ft,nres
8 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128539733#/?channel=STU_LET,"Gedling Grove, Nottingham, NG7",STUDENT HOUSE with 8 double bedrooms. A few minutes walk to Nottingham Trent University. Nearby tram stop and supermarket. The cost per student is £129 per week. There is the option (all previous... ** Property Reference: 1531733 **,4472.0,1032.0,28/10/2022,"OpenRent, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96668/128366111/96668_153173324102022_IMG_00_0000_max_476x317.jpeg,8,house,"('52.9615697', '-1.1628804')",52.9615697,-1.1628804,,2046
7 bedroom apartment,https://www.rightmove.co.uk/properties/128539733#/?channel=STU_LET,"Southey Street, Arboretum","***AVAILABLE 2023/24!! STUDENT APARTMENT*** IDEAL FOR NOTTINGHAM TRENT UNIVERSITY. WITHIN WALKING DISTANCE OF LOCAL SHOPS, NET TRAM NETWORK AND NOTTINGHAM CITY CENTRE",4853.0,1120.0,28/10/2022,"Tassi Lettings Ltd, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/67k/66377/128534282/66377_103256002940_IMG_00_0000_max_476x317.jpeg,7,apartment,"('52.9534193', '-1.1496461')",52.9534193,-1.1496461,,2046
6 bedroom town house,https://www.rightmove.co.uk/properties/128539586#/?channel=STU_LET,"Raleigh Street, Arboretum, Nottingham","STUDENTS STUDENTS STUDENTS! AVAILABLE ACADEMIC YEAR 23/24 - FANTASTIC 6 BEDROOM PROPERTY !! BILLS INCLUDED!
",3770.0,870.0,28/10/2022,"Tassi Lettings Ltd, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/67k/66377/128533163/66377_103256000588_IMG_00_0000_max_476x317.jpeg,6,house,"('52.9534193', '-1.1496461')",52.9534193,-1.1496461,,2046
5 bedroom detached house,https://www.rightmove.co.uk/properties/128539586#/?channel=STU_LET,"Johnson Road, Lenton, Nottingham, NG7","**£150pppw inc. of bills ** Five bedrooms ** CALLING ALL STUDENTS ** Shower room and bathroom ** IDEAL LOCATION ** Large garden ** Driveway parking ** Bills to include Gas, Electric, Water & Internet **",3250.0,750.0,28/10/2022,"Nicholas Humphreys, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/132k/131068/128531237/131068_P1863_IMG_00_0000_max_476x317.jpeg,5,house,"('52.9512158', '-1.1767161')",52.9512158,-1.1767161,,2046
5 bedroom detached house,https://www.rightmove.co.uk/properties/128539529#/?channel=STU_LET,"Johnson Road, Lenton, Nottingham, NG7","** CALLING ALL STUDENTS ** Five Double Bedrooms ** IDEAL LOCATION ** Two shower rooms ** LENTON ** Open plan living/kitchen ** Fitted kitchen with two fridge freezers **Bills inclusive Gas, Electric, Water & Internet **",3250.0,750.0,28/10/2022,"Nicholas Humphreys, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/132k/131068/128531231/131068_P2015_IMG_00_0000_max_476x317.jpeg,5,house,"('52.9512158', '-1.1767161')",52.9512158,-1.1767161,,2046
2 bedroom apartment,https://www.rightmove.co.uk/properties/128539529#/?channel=STU_LET,"The Moog, The Arboretum","Luxury 2 Bedroom Student apartment - Booking for 23/24 £155 pp pw exclusive of bills - 50 week tenancy
Bills inclusive option available
in The Arboretum 0.6 miles from NTU campus
Contact us today for a viewing - ",1343.0,310.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128530967/58394_102431010789_IMG_00_0000_max_476x317.jpeg,2,apartment,"('52.9534193', '-1.1496461')",52.9534193,-1.1496461,,2046
1 bedroom apartment,https://www.rightmove.co.uk/properties/128539415#/?channel=STU_LET,"The Moog, The Arboretum","FHP Student Living present this fantastic site in The Arboretum 0.6 miles from NTU campus, The Moog
Stunning Conversion by Silver Spoon Students Large one bedroom student apartment Available August 2023 £220 pw exclusive of bills Bills inclusive option available
Dual Occupancy an extra &#...",953.0,220.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128530229/58394_102431010790_IMG_00_0000_max_476x317.jpeg,1,apartment,"('52.9534193', '-1.1496461')",52.9534193,-1.1496461,,2046
6 bedroom detached house,https://www.rightmove.co.uk/properties/128539415#/?channel=STU_LET,"Balfour Road, Lenton, Nottingham, NG7", **£150pppw Inc. bills** FULLR REFURBISHED SINCE PHOTOGRAPHS TAKEN*** Six double bedrooms ** CALLING ALL STUDENTS ** Dishwasher ** IDEAL LOCATION ** Large corner sofa ** LENTON ** Flat screen TV ** Large dining kitchen **RECENTLY RENOVATED BATHROOMS*,3900.0,900.0,28/10/2022,"Nicholas Humphreys, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/132k/131068/128529800/131068_P1091_IMG_00_0001_max_476x317.jpeg,6,house,"('52.9548899', '-1.1691877')",52.9548899,-1.1691877,,2046
3 bedroom flat,https://www.rightmove.co.uk/properties/128539379#/?channel=STU_LET,"The Maze, North Sherwood Street","FHP living are proud to present this luxury student apartment, available August 2023
£150 ppwp exclusive of bills - 50 week tenancy Bills inclusive option available
3 double bedrooms with flat screen TV's in each Furnished to a high standard Walking distance from Nottingham city center.
",1950.0,450.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128529437/58394_102431012517_IMG_00_0000_max_476x317.jpeg,3,flat,"('52.9534193', '-1.1496461')",52.9534193,-1.1496461,,2046
4 bedroom flat,https://www.rightmove.co.uk/properties/128539379#/?channel=STU_LET,"The Maze, North Sherwood Street","FHP living are proud to present this luxury student apartment, 4 bedroom student apartment available summer 2023
£145 ppwp exclusive of bills - 50 week tenancy Bills inclusive option available
4 double bedrooms with flat screen TV's in each Furnished to a high standard Walking distance f...",2513.0,580.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128528807/58394_102431012515_IMG_00_0000_max_476x317.jpeg,4,flat,"('52.9534193', '-1.1496461')",52.9534193,-1.1496461,,2046
6 bedroom detached house,https://www.rightmove.co.uk/properties/128538554#/?channel=STU_LET,"Balfour Road, Lenton, Nottingham, NG7", **£150pppw Inc. bills** FULLY REFUBISHED SINCE PHOTOGRAPHS TAKEN** Six double bedrooms ** CALLING ALL STUDENTS ** Dishwasher ** IDEAL LOCATION ** Large corner sofa ** LENTON ** Flat screen TV ** Large dining kitchen **RECENTLY RENOVATED BATHROOMS**,3900.0,900.0,28/10/2022,"Nicholas Humphreys, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/132k/131068/128527751/131068_P1090_IMG_00_0001_max_476x317.jpeg,6,house,"('52.9548899', '-1.1691877')",52.9548899,-1.1691877,,2046
2 bedroom apartment,https://www.rightmove.co.uk/properties/128538554#/?channel=STU_LET,"The Maze, North Sherwood Street","FHP living are proud to present this luxury student apartment, available August 2023
£155 ppwp exclusive of bills - 50 week tenancy Bills inclusive package available Two double bedrooms with flat screen TV's in each Furnished to a high standard Walking distance from Nottingham city center.
",1343.0,310.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128526824/58394_102431012511_IMG_00_0000_max_476x317.jpeg,2,apartment,"('52.9534193', '-1.1496461')",52.9534193,-1.1496461,,2046
2 bedroom flat,https://www.rightmove.co.uk/properties/128526608#/?channel=STU_LET,Litmus Building Huntingdon Street,"Available Academic Year 2023/24 - £1250 pcm excluding bills this two bedroom, two bathroom apartment within the popular Litmus Building with access to building facilities including onsite gym, swimming pool and secure parking is perfect for Students. ",1250.0,288.0,28/10/2022,"Tassi Lettings Ltd, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/67k/66377/128526608/66377_103256000086_IMG_00_0000_max_476x317.jpeg,2,flat,"('52.9564626', '-1.1434208')",52.9564626,-1.1434208,,2046
2 bedroom flat,https://www.rightmove.co.uk/properties/128526608#/?channel=STU_LET,"The Maze, North Sherwood St","FHP living are proud to present this luxury student apartment, available August 2023
£155 ppwp bills exclusive - bills inclusive options available
50 week tenancy Two double bedrooms with flat screen TV's in each Furnished to a high standard Walking distance from Nottingham city center.
I...",1343.0,310.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128526026/58394_102431012510_IMG_00_0000_max_476x317.jpeg,2,flat,"('52.9534193', '-1.1496461')",52.9534193,-1.1496461,,2046
5 bedroom house,https://www.rightmove.co.uk/properties/128526026#/?channel=STU_LET,"Beeston Road, Dunkirk, Nottingham","| Online Reservation Available | 5 Double Bedrooms | Bills Included | Close to the University of Nottingham and QMC| Off-Street Parking | 360 Virtual Tour! | Bills Included |£149pppw|
",3202.0,739.0,28/10/2022,"Comfort Estates, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/142k/141401/128525846/141401_2385_IMG_00_0000_max_476x317.jpeg,5,house,"('52.9393567', '-1.1837355')",52.9393567,-1.1837355,,2046
6 bedroom detached house,https://www.rightmove.co.uk/properties/128526026#/?channel=STU_LET,"Balfour Road, Lenton, Nottingham, NG7", **£150pppw Inc. bills** Six double bedrooms ** CALLING ALL STUDENTS ** Dishwasher ** IDEAL LOCATION ** Large corner sofa ** LENTON ** Flat screen TV ** Large dining kitchen **RECENTLY RENOVATED BATHROOMS**,3900.0,900.0,28/10/2022,"Nicholas Humphreys, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/132k/131068/128525390/131068_P3120_IMG_00_0002_max_476x317.jpeg,6,house,"('52.9548899', '-1.1691877')",52.9548899,-1.1691877,,2046
5 bedroom terraced house,https://www.rightmove.co.uk/properties/128525846#/?channel=STU_LET,"Cromwell St, The Arboretum","FHP Student Living are thrilled to add the newest property to the Silver Spoon Collection.
This house was refurbished in summer 2020 with 5 double bedrooms and 2 bathrooms. Available for £145 pp pw bills exclusive for 50 week tenancy
Bills inclusive option available
Flat screen TV's in each...",3142.0,725.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128525177/58394_102431010911_IMG_00_0000_max_476x317.jpeg,5,house,"('52.9534193', '-1.1496461')",52.9534193,-1.1496461,,2046
7 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128525846#/?channel=STU_LET,"Derby Road, Nottingham, NG7","***Student Property*** Derby Road, Lenton, Nottingham. Available For Academic Year 23-24 ",4247.0,980.0,28/10/2022,"Rent In Notts, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/251k/250865/127998635/250865_261DER_IMG_32_0000_max_476x317.jpeg,7,house,"('52.9514845', '-1.1739116')",52.9514845,-1.1739116,,2046
6 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128525390#/?channel=STU_LET,"Derby Grove, Nottingham","FHP Student Living are thrilled to present this 6 bedroom 3 bathroom student property in Lenton
Available for £145 pp pw exclusive of bills
*bills inclusive packages from £20pppw
50 Week tenancy Contact us for a viewing - ",3770.0,870.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128524748/58394_102431009436_IMG_00_0000_max_476x317.jpeg,6,house,"('52.9545781', '-1.1705562')",52.9545781,-1.1705562,,2046
2 bedroom apartment,https://www.rightmove.co.uk/properties/128525390#/?channel=STU_LET,"Goose Gate, Nottingham","FHP Student Living are delighted to present this fantastically located, recently refurbished 2 bedroom flat in the vibrant area of Hockley.
£175 pp pw inc bills available on a 50 week tenancy
Excellent Location, within a 5 minute walk of Old Market Square but in the heart of Hockley. Contac...",1517.0,350.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128524169/58394_102431010360_IMG_00_0000_max_476x317.jpeg,2,apartment,"('52.9536981', '-1.1414933')",52.9536981,-1.1414933,,2046
2 bedroom flat,https://www.rightmove.co.uk/properties/128525177#/?channel=STU_LET,"The Litmus Building, Huntingdon Street","Available Academic Year 2023/24 - We are delighted to bring to market this two bedroom 7th floor FURNISHED apartment within the ever popular The Litmus Building, with swimming pool, gym, sauna, concierge and secure allocated PARKING.",1275.0,294.0,28/10/2022,"Tassi Lettings Ltd, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/67k/66377/128522909/66377_103256000080_IMG_00_0000_max_476x317.jpeg,2,flat,"('52.9564626', '-1.1434208')",52.9564626,-1.1434208,,2046
4 bedroom apartment,https://www.rightmove.co.uk/properties/128525177#/?channel=STU_LET,"Lenton Road, The Park","FHP proudly present Westcliffe court
This 4 bedroom student apartment with 2 bathrooms avilable for September 2023
£170pppw inclusive of bills (Gas, Water, Electric, Internet)
On street permit parking
Located within the Park Estate within walking distance of NTU and great transport to UON
Co...",2947.0,680.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128522297/58394_102431014043_IMG_00_0000_max_476x317.jpeg,4,apartment,"('52.950455', '-1.1555165')",52.950455,-1.1555165,,2046
4 bedroom apartment,https://www.rightmove.co.uk/properties/127998635#/?channel=STU_LET,"Lenton Road, The Park","FHP proudly present Westcliffe court
This 4 bedroom ground floor apartment with own private garden is available for September 2023 £175pppw inclusive of bills (Gas, Water, Electric, Internet) 2 bathrooms, on street permit parking Located within the Park Estate within walking distance of N...",3033.0,700.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128521925/58394_102431014041_IMG_00_0000_max_476x317.jpeg,4,apartment,"('52.950455', '-1.1555165')",52.950455,-1.1555165,,2046
5 bedroom terraced house,https://www.rightmove.co.uk/properties/127998635#/?channel=STU_LET,"Albert Road, Lenton, Nottingham ","5 Bed Student Property Lenton £125pppw exclusive of bills Bills inclusive package available from £22pppw
50 week tenancy 2 Bathrooms, TV's in every bedroom
Medium size garden ",2708.0,625.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128520062/58394_102431013238_IMG_00_0000_max_476x317.jpeg,5,house,"('52.9471879', '-1.1752349')",52.9471879,-1.1752349,,2046
6 bedroom terraced house,https://www.rightmove.co.uk/properties/128524748#/?channel=STU_LET,"Abbey Street, Nottingham","FHP living are proud to present this large 6 bedroom student property in Dunkirk Nottingham 6 Bed 3 bath, large open plan living room kitchen area with medium sized garden. £145pppw exclusive of bills *bills inclusive package from £20pppw Contact us for a viewing student@fhpliving....",3770.0,870.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128519837/58394_102431013837_IMG_00_0000_max_476x317.jpeg,6,house,"('52.9441876', '-1.1790709')",52.9441876,-1.1790709,,2046
5 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128524748#/?channel=STU_LET,"Church Grove, Lenton","5 Bed Student Property Available 2023/2024 Academic Year £130pppw exclusive of bills Bills inclusive package available for £22
50 week tenancy Driveway Parking ",2817.0,650.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128518790/58394_102431013255_IMG_00_0000_max_476x317.jpeg,5,house,"('52.9490152', '-1.1756098')",52.9490152,-1.1756098,,2046
6 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128524169#/?channel=STU_LET,"Melton Road, West Bridgford",* £155 PPPW BILLS ALL INCLUSIVE * VIRTUAL VIEWING AVAILABLE * NOTTINGHAM TRENT UNIVERSITY * STUDENT HOUSE * BILLS INCLUDED * FULLY FURNISHED *,4030.0,930.0,28/10/2022,"Uni2 Rent Ltd, Nottingham",,6,house,"('52.92680955', '-1.128648536278904')",52.92680955,-1.128648536278904,,2046
6 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128524169#/?channel=STU_LET,"Melton Road, West Bridgford","Student Property - Now booking for 2023/24 academic year.
£120 pp pw - bills exclusive
£20pppw bills inclusive package available
Large 6 bedroom house with 2 bathrooms. Driveway parking and large garden ",3120.0,720.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128518598/58394_102431012358_IMG_00_0000_max_476x317.jpeg,6,house,"('52.92680955', '-1.128648536278904')",52.92680955,-1.128648536278904,,2046
6 bedroom terraced house,https://www.rightmove.co.uk/properties/128522909#/?channel=STU_LET,"Melton Road, West Bridgford","Student Property - Now booking for 2023/24 academic year. £120 pp pw - exclusive of bills
£20pppw bills inclusive package available
Large 6 bedroom house with 2 bathrooms. Driveway Parking and large garden",3120.0,720.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128518442/58394_102431012357_IMG_00_0000_max_476x317.jpeg,6,house,"('52.92680955', '-1.128648536278904')",52.92680955,-1.128648536278904,,2046
6 bedroom detached house,https://www.rightmove.co.uk/properties/128522909#/?channel=STU_LET,"Melton Road, West Bridgford","NTU Student Property - Now booking for 2023/24 academic year. £120 pp pw - bills exclusive
Bills inclusive package for £22pppw
50 Week tenancy
Large 6 bedroom student house with 2 bathrooms. Driveway Parking and large Garden",3120.0,720.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128518235/58394_102431012351_IMG_00_0000_max_476x317.jpeg,6,house,"('52.92680955', '-1.128648536278904')",52.92680955,-1.128648536278904,,2046
2 bedroom flat,https://www.rightmove.co.uk/properties/128522297#/?channel=STU_LET,"The Litmus Building, Huntingdon Street","AVAILABLE FOR THE NEXT ACADEMIC YEAR 2023/24. Available from September 2023. This stunning spacious 5th floor, two bedroom furnished apartment within the ever so popular Litmus Building, comes with building facilities including swimming pool, gym, sauna and SECURED PARKING. Just a stones throw ...",1250.0,288.0,28/10/2022,"Tassi Lettings Ltd, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/67k/66377/128518091/66377_103256000785_IMG_00_0000_max_476x317.jpeg,2,flat,"('52.9564626', '-1.1434208')",52.9564626,-1.1434208,,2046
6 bedroom house share,https://www.rightmove.co.uk/properties/128522297#/?channel=STU_LET,"Derby Grove, Nottingham","**Student Accommodation 2023-24 £120 PPPW** 6 Bedroom student property in a prime location, close to local amenities and both universities and local transport links. Only one group has been in the property since it was refurbished. £400 Deposit 52 Week Tenancy Length Council Ta...",3120.0,720.0,28/10/2022,"ZEBRAlets, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/111k/110678/128517806/110678_7306946_IMG_00_0000_max_476x317.jpeg,6,share,"('52.9545781', '-1.1705562')",52.9545781,-1.1705562,,2046
6 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128521925#/?channel=STU_LET,28 Welby Avenue,"STUDENT PROPERTY - NOW BOOKING FOR 2023/24
Available for £150 pp pw exc bills
*Bills inclusive option available £22pppw
Includes Contents Insurance and end of tenancy clean This property has just undergone a full renovation, completely new for September 2022
6 Bedrooms 3 bathrooms Tv'...",3900.0,900.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128516216/58394_102431012865_IMG_00_0000_max_476x317.jpeg,6,house,"('52.95097095', '-1.171636549999998')",52.95097095,-1.171636549999998,,2046
6 bedroom terraced house,https://www.rightmove.co.uk/properties/128521925#/?channel=STU_LET,"Woodborough Road, Nottingham, NG3",Student Accommodation Available for academic year 2023/2024. £110 per person per week. Bills inclusive package available. REFURBISHED Large 6 bedroom double glazed house 10-15mins walk to city cen... ** Property Reference: 1517660 **,2860.0,660.0,28/10/2022,"OpenRent, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96668/128515166/96668_151766008102022_IMG_00_0000_max_476x317.jpeg,6,house,"('52.9661761', '-1.1439796')",52.9661761,-1.1439796,,2046
2 bedroom house,https://www.rightmove.co.uk/properties/128520062#/?channel=STU_LET,"Nazareth Road, Lenton, Nottingham",| Online Reservation Available | 2 Double bedrooms | Perfect for the University of Nottingham and QMC | Parking and Garden | £150pppw |,1307.0,302.0,28/10/2022,"Comfort Estates, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/142k/141401/128512190/141401_2445_IMG_00_0000_max_476x317.jpeg,2,house,"('52.9423871', '-1.1785975')",52.9423871,-1.1785975,,2046
9 bedroom house,https://www.rightmove.co.uk/properties/128520062#/?channel=STU_LET,"Barrack Lane, Lenton, Nottingham","| £142 pppw | Bills Inclusive Option Available | Off Road Parking for 6 Cars | 9 Double Bedrooms | 360 Virtual Tour Available!
",5568.0,1285.0,28/10/2022,"Comfort Estates, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/142k/141401/128512172/141401_2354_IMG_28_0000_max_476x317.jpeg,9,house,"('52.9539054', '-1.1678589')",52.9539054,-1.1678589,,2046
2 bedroom end of terrace house,https://www.rightmove.co.uk/properties/128511470#/?channel=STU_LET,"Rothesay Avenue, Nottingham, NG7","2 Bed End Terrace, Rothesay Avenue, NG7 We are proud to offer this delightful 2 bedroom, 2 bathroom end terrace in a great location. Available to students only. Available to move in from 09 Augu... ** Property Reference: 1535356 **",1322.0,305.0,28/10/2022,"OpenRent, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96668/128511470/96668_153535628102022_IMG_00_0000_max_476x317.jpeg,2,house,"('52.9528013', '-1.1711583')",52.9528013,-1.1711583,,2046
6 bedroom house,https://www.rightmove.co.uk/properties/128511470#/?channel=STU_LET,"Seely Road, Lenton, Nottingham","| £145 pppw | 6 HUGE Double Bedrooms | Fully Refurbished property to a Very High Standard | Bills Inclusive Option Available | 360 Virtual Tour | Online Reservation Available! | A fantastic 6 bedroom student property located on Seely Road, just off Derby Road. With an easy walk into Town as wel...",3790.0,875.0,28/10/2022,"Comfort Estates, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/142k/141401/128510654/141401_2353_IMG_00_0000_max_476x317.jpeg,6,house,"('52.9552918', '-1.1676879')",52.9552918,-1.1676879,,2046
6 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128510654#/?channel=STU_LET,"Gregory Boulevard, Forest Fields, Nottingham, NG7 5JA","NTU Student Property - Now booking for 2023/24 academic year
£115 pp pw - bills excluded
Bills inclusive option available for £22pppw
50 Week tenancy Large 6 bedroom house with 3 bathrooms, one located on each floor. Contact for details ",2990.0,690.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128510516/58394_102431002908_IMG_00_0000_max_476x317.jpeg,6,house,"('52.9669898', '-1.1613474')",52.9669898,-1.1613474,,2046
3 bedroom apartment,https://www.rightmove.co.uk/properties/128510654#/?channel=STU_LET,"Kilbourn Street, Nottingham","Spacious 3 bed all en suite rooms
Just a short walk to the NTU campus and close to bus stops for UoN Available for the 23/24 academic year.
£135 pp pw bills excluded *Bills inclusive option available 50 week lease available August 2022!",1755.0,405.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128509991/58394_102431010866_IMG_00_0000_max_476x317.jpeg,3,apartment,"('52.9627404', '-1.1500396')",52.9627404,-1.1500396,,2046
5 bedroom house share,https://www.rightmove.co.uk/properties/128510516#/?channel=STU_LET,"*£130PPPW Excluding Bills* Middleton Boulevard, NG8","*2023/24 STUDENT ACCOMODATION - £110PPPW EXCLUDING BILLS Five large double bedroom house, fully furnished with off road parking! Ideally located for Nottingham University, Jubilee",2836.0,654.0,28/10/2022,"Bairstow Eves Lettings, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/4k/3253/128509340/3253_000581521_IMG_00_0000_max_476x317.jpeg,5,share,"('52.9534193', '-1.1496461')",52.9534193,-1.1496461,,2046
6 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128510516#/?channel=STU_LET,"Ednaston Road, Nottingham","FHP Student Living - Now Booking for 2023 -2024 academic year
Stunning 6 bedroom house located under 0.5 miles from the University of Nottingham
£140 pp pw - 50 weeks - bills excluded
Bills inclusive option available for £22pppw Contact to book your viewing",3640.0,840.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128509256/58394_102431010168_IMG_00_0000_max_476x317.jpeg,6,house,"('52.940202', '-1.1848433')",52.940202,-1.1848433,,2046
5 bedroom house,https://www.rightmove.co.uk/properties/128509991#/?channel=STU_LET,"*£130PPPW Excluding Bills* Middleton Boulevard, NG8","*2023/24 STUDENT ACCOMODATION - £130PPPW EXCLUDING BILLS* Five large double bedroom house, fully furnished with off road parking! Ideally located for Nottingham University, Jubilee",2836.0,654.0,28/10/2022,"Bairstow Eves Lettings, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/4k/3253/128509010/3253_000581519_IMG_01_0000_max_476x317.jpeg,5,house,"('52.9534193', '-1.1496461')",52.9534193,-1.1496461,,2046
6 bedroom semi-detached house,https://www.rightmove.co.uk/properties/128509991#/?channel=STU_LET,"Rolleston Drive, Lenton, Nottingham, NG7 1LA","6 Bedroom Student House - Available July 2023
£140 PP PW bills exclusive, 50 week tenancy!
Bills inclusive option available for £22pppw* Located in the heart of Lenton on Rolleston Drive - a short walk from campus,
6 double bedrooms, 2 bathrooms, a shower room and a separate W/C. Fitte...",3640.0,840.0,28/10/2022,"FHP Living, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/59k/58394/128508884/58394_102431010867_IMG_00_0000_max_476x317.jpeg,6,house,"('52.949165', '-1.1695621')",52.949165,-1.1695621,,2046
6 bedroom detached house,https://www.rightmove.co.uk/properties/128509340#/?channel=STU_LET,"Highfield Road, Dunkirk, Nottingham","6 Bedroom student property available from 03/09/2023 until the 31/08/2024. Permit parking available, TV included.",3068.0,708.0,28/10/2022,"Tomlinson Estate Management Limited, Lenton",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/96k/95239/128508410/95239_862r_IMG_00_0000_max_476x317.jpeg,6,house,"('52.9406176', '-1.1853835')",52.9406176,-1.1853835,,2046
2 bedroom terraced house,https://www.rightmove.co.uk/properties/128509340#/?channel=STU_LET,"Cecil Street, Nottingham, NG7","Available from 17 Jan 2023. Spacious mid-terrace, two double bed house with large kitchen and separate utility room. Ideally located for large Sainsbury's, PureGym and Lidl. UoN, railway station... ** Property Reference: 1456701 **",1200.0,277.0,28/10/2022,"OpenRent, London",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/97k/96668/128506919/96668_145670103082022_IMG_00_0000_max_476x317.jpeg,2,house,"('52.946725', '-1.1684901')",52.946725,-1.1684901,,2046
6 bedroom house,https://www.rightmove.co.uk/properties/128509256#/?channel=STU_LET,"Seely Road, Lenton, Nottingham",| Student Property | 6 Double Bedrooms | High Spec | LED Lighting | Bluetooth Speakers | £181 pppw | Bills Included | 360 Virtual Tour Available! Comfort Lettings are proud to present this excellent 6 double bedrooms self-contained house conveniently located between Nottingham City centre and N...,4731.0,1092.0,28/10/2022,"Comfort Estates, Nottingham",https://media.rightmove.co.uk:443/dir/crop/10:9-16:9/142k/141401/128506076/141401_2404_IMG_00_0000_max_476x317.jpeg,6,house,"('52.9552918', '-1.1676879')",52.9552918,-1.1676879,,2046
